Id,Category
30638,italian
30642,italian
30643,mexican
30646,southern_us
30650,southern_us
30651,chinese
30652,southern_us
30654,chinese
30656,italian
30668,italian
30689,southern_us
30694,southern_us
30695,southern_us
30696,italian
30699,italian
30700,southern_us
30703,mexican
30707,southern_us
30713,italian
30726,mexican
30730,southern_us
30733,mexican
30737,italian
30738,chinese
30740,southern_us
30747,chinese
30755,italian
30756,southern_us
30768,southern_us
30782,southern_us
30791,chinese
30807,chinese
30808,mexican
30811,indian
30812,italian
30815,southern_us
30822,italian
30831,mexican
30838,southern_us
30840,italian
30848,italian
30860,italian
30864,chinese
30874,chinese
30878,chinese
30888,chinese
30891,mexican
30907,mexican
30911,chinese
30919,southern_us
30924,italian
30927,mexican
30933,mexican
30937,chinese
30942,indian
30944,mexican
30947,southern_us
30954,italian
30961,southern_us
30963,southern_us
30968,mexican
30976,southern_us
30983,mexican
30987,chinese
30989,mexican
30992,mexican
30993,mexican
30996,indian
31000,southern_us
31002,mexican
31005,italian
31008,italian
31011,chinese
31019,italian
31025,italian
31027,southern_us
31030,southern_us
31041,southern_us
31042,chinese
31043,indian
31051,mexican
31052,southern_us
31053,italian
31055,italian
31056,italian
31057,italian
31075,italian
31076,mexican
31078,chinese
31094,mexican
31095,chinese
31105,italian
31111,southern_us
31113,italian
31116,southern_us
31123,southern_us
31128,chinese
31134,mexican
31136,italian
31138,mexican
31142,italian
31145,italian
31157,chinese
31159,italian
31163,italian
31167,mexican
31168,southern_us
31175,italian
31181,italian
31183,southern_us
31185,southern_us
31186,southern_us
31187,italian
31190,chinese
31192,chinese
31196,mexican
31209,italian
31212,indian
31226,mexican
31231,mexican
31236,mexican
31239,southern_us
31249,italian
31259,chinese
31264,italian
31265,southern_us
31266,mexican
31271,southern_us
31272,italian
31275,southern_us
31279,southern_us
31288,chinese
31294,italian
31298,mexican
31310,italian
31315,mexican
31321,southern_us
31327,italian
31333,italian
31341,italian
31343,mexican
31352,italian
31354,mexican
31359,mexican
31362,mexican
31363,southern_us
31364,southern_us
31365,mexican
31366,mexican
31367,italian
31369,italian
31379,mexican
31382,italian
31384,italian
31385,italian
31389,mexican
31401,chinese
31402,mexican
31405,chinese
31406,italian
31407,chinese
31412,southern_us
31413,chinese
31414,italian
31424,chinese
31426,mexican
31427,mexican
31429,italian
31433,mexican
31434,italian
31435,mexican
31438,mexican
31445,mexican
31451,mexican
31456,chinese
31466,chinese
31469,mexican
31484,chinese
31488,southern_us
31494,mexican
31502,mexican
31505,indian
31512,mexican
31521,mexican
31524,mexican
31532,italian
31538,italian
31543,italian
31547,mexican
31552,mexican
31554,southern_us
31555,chinese
31560,italian
31569,indian
31579,italian
31583,southern_us
31592,mexican
31597,mexican
31603,mexican
31604,mexican
31608,indian
31613,italian
31615,chinese
31617,indian
31621,mexican
31623,mexican
31625,southern_us
31640,chinese
31654,southern_us
31657,italian
31675,southern_us
31680,mexican
31681,mexican
31694,southern_us
31695,mexican
31700,chinese
31711,southern_us
31719,mexican
31723,italian
31724,southern_us
31726,mexican
31730,chinese
31742,southern_us
31743,southern_us
31751,indian
31752,mexican
31754,italian
31755,southern_us
31762,italian
31763,indian
31768,southern_us
31769,mexican
31771,chinese
31780,southern_us
31782,italian
31788,chinese
31789,southern_us
31792,indian
31794,italian
31795,chinese
31798,southern_us
31800,southern_us
31801,chinese
31805,mexican
31820,chinese
31826,mexican
31829,italian
31840,indian
31843,mexican
31845,mexican
31880,indian
31882,chinese
31883,italian
31884,italian
31888,southern_us
31889,italian
31892,mexican
31897,chinese
31905,chinese
31911,italian
31914,southern_us
31928,italian
31929,southern_us
31932,italian
31934,southern_us
31942,italian
31959,italian
31960,italian
31974,southern_us
31980,chinese
31987,mexican
31989,mexican
31995,mexican
32000,mexican
32005,chinese
32007,mexican
32020,italian
32021,mexican
32030,mexican
32031,southern_us
32032,southern_us
32033,mexican
32037,chinese
32038,chinese
32039,italian
32051,mexican
32073,mexican
32094,mexican
32098,chinese
32105,southern_us
32108,chinese
32127,mexican
32132,southern_us
32134,chinese
32135,chinese
32139,southern_us
32144,southern_us
32147,mexican
32148,indian
32149,southern_us
32157,mexican
32159,southern_us
32163,italian
32165,chinese
32177,mexican
32196,italian
32199,southern_us
32200,southern_us
32222,mexican
32227,southern_us
32228,italian
32235,mexican
32237,chinese
32238,chinese
32244,mexican
32246,southern_us
32257,southern_us
32262,mexican
32263,chinese
32264,mexican
32269,mexican
32274,southern_us
32280,mexican
32295,italian
32297,mexican
32301,southern_us
32303,mexican
32304,mexican
32308,chinese
32311,southern_us
32314,italian
32317,mexican
32322,southern_us
32323,mexican
32326,chinese
32328,mexican
32329,southern_us
32336,italian
32345,italian
32348,italian
32350,mexican
32352,southern_us
32359,italian
32360,italian
32363,southern_us
32369,indian
32378,italian
32383,mexican
32390,mexican
32404,southern_us
32412,southern_us
32418,southern_us
32423,italian
32429,mexican
32434,chinese
32435,mexican
32436,italian
32437,mexican
32448,mexican
32452,mexican
32458,mexican
32459,indian
32460,italian
32464,mexican
32468,southern_us
32469,italian
32475,mexican
32481,mexican
32482,italian
32484,chinese
32489,chinese
32491,mexican
32498,italian
32507,italian
32511,italian
32518,mexican
32519,southern_us
32524,mexican
32546,mexican
32547,southern_us
32552,italian
32555,mexican
32556,italian
32588,mexican
32591,mexican
32593,italian
32596,southern_us
32600,mexican
32607,southern_us
32613,mexican
32623,southern_us
32624,mexican
32626,mexican
32627,mexican
32628,mexican
32633,southern_us
32636,italian
32641,mexican
32645,southern_us
32646,southern_us
32652,italian
32657,indian
32675,indian
32676,indian
32678,indian
32688,southern_us
32699,southern_us
32702,italian
32706,mexican
32726,chinese
32730,mexican
32738,mexican
32740,mexican
32755,chinese
32763,mexican
32768,italian
32779,indian
32781,mexican
32784,italian
32788,southern_us
32790,italian
32805,italian
32807,mexican
32808,italian
32811,southern_us
32818,italian
32821,italian
32822,italian
32823,chinese
32828,mexican
32840,chinese
32842,mexican
32848,chinese
32850,italian
32860,mexican
32867,southern_us
32876,southern_us
32879,southern_us
32881,chinese
32885,mexican
32886,mexican
32897,mexican
32904,chinese
32906,italian
32908,mexican
32921,chinese
32922,chinese
32926,southern_us
32932,mexican
32938,chinese
32941,southern_us
32945,chinese
32946,italian
32951,mexican
32952,indian
32958,chinese
32961,mexican
32962,mexican
32972,italian
32974,italian
32975,southern_us
32978,southern_us
32984,italian
32988,mexican
32996,chinese
32997,southern_us
32998,chinese
33000,mexican
33022,mexican
33038,italian
33040,mexican
33050,southern_us
33052,chinese
33053,italian
33068,mexican
33070,mexican
33076,italian
33079,mexican
33080,chinese
33087,chinese
33089,italian
33092,mexican
33094,mexican
33096,mexican
33111,italian
33116,southern_us
33119,southern_us
33122,indian
33124,italian
33131,southern_us
33140,mexican
33146,chinese
33148,chinese
33157,southern_us
33162,indian
33169,italian
33171,mexican
33173,southern_us
33188,mexican
33192,mexican
33196,mexican
33199,mexican
33201,chinese
33202,southern_us
33207,southern_us
33210,southern_us
33211,southern_us
33218,indian
33220,italian
33222,southern_us
33226,southern_us
33228,southern_us
33231,indian
33234,southern_us
33235,mexican
33239,mexican
33245,chinese
33248,southern_us
33252,mexican
33255,southern_us
33257,italian
33259,southern_us
33270,chinese
33273,mexican
33278,indian
33279,southern_us
33290,chinese
33291,mexican
33293,southern_us
33297,mexican
33307,mexican
33314,mexican
33317,southern_us
33318,southern_us
33323,mexican
33343,mexican
33345,southern_us
33348,italian
33362,italian
33365,italian
33372,italian
33381,southern_us
33386,italian
33391,chinese
33396,italian
33400,chinese
33402,southern_us
33404,italian
33407,italian
33410,mexican
33415,mexican
33419,mexican
33422,mexican
33426,italian
33432,chinese
33440,italian
33441,indian
33453,mexican
33458,southern_us
33463,southern_us
33486,italian
33489,indian
33490,southern_us
33494,chinese
33497,chinese
33499,italian
33504,chinese
33520,southern_us
33530,chinese
33533,chinese
33536,mexican
33538,chinese
33548,mexican
33550,southern_us
33551,southern_us
33552,chinese
33565,italian
33568,southern_us
33569,chinese
33573,chinese
33579,mexican
33587,mexican
33590,chinese
33591,mexican
33592,mexican
33595,mexican
33596,mexican
33597,mexican
33603,chinese
33607,chinese
33615,mexican
33617,mexican
33618,italian
33621,mexican
33626,indian
33635,mexican
33637,italian
33638,mexican
33642,southern_us
33643,mexican
33645,italian
33652,italian
33653,mexican
33656,chinese
33657,mexican
33659,italian
33666,italian
33668,southern_us
33669,chinese
33673,italian
33674,chinese
33676,chinese
33685,mexican
33695,southern_us
33696,mexican
33700,chinese
33701,chinese
33710,mexican
33716,mexican
33717,mexican
33721,chinese
33723,mexican
33736,mexican
33743,southern_us
33750,southern_us
33753,mexican
33754,indian
33760,mexican
33769,southern_us
33772,southern_us
33775,indian
33797,italian
33799,italian
33801,italian
33804,chinese
33806,chinese
33807,southern_us
33811,southern_us
33817,mexican
33832,mexican
33838,chinese
33841,chinese
33847,mexican
33849,chinese
33852,mexican
33862,chinese
33865,italian
33870,mexican
33871,southern_us
33872,chinese
33881,chinese
33885,italian
33889,southern_us
33894,italian
33896,chinese
33905,southern_us
33914,italian
33920,indian
33925,chinese
33927,southern_us
33930,indian
33931,mexican
33938,mexican
33942,italian
33946,southern_us
33948,italian
33951,italian
33952,chinese
33965,mexican
33973,italian
33977,southern_us
33981,mexican
33982,southern_us
33990,italian
33995,southern_us
33996,mexican
33997,mexican
34001,indian
34004,mexican
34007,mexican
34013,italian
34015,mexican
34029,italian
34034,italian
34035,mexican
34037,indian
34042,italian
34048,southern_us
34050,mexican
34053,mexican
34054,mexican
34057,mexican
34071,mexican
34075,southern_us
34076,italian
34085,italian
34086,mexican
34091,italian
34096,italian
34098,mexican
34114,mexican
34127,italian
34133,mexican
34134,mexican
34144,southern_us
34148,mexican
34157,italian
34161,italian
34171,italian
34172,mexican
34174,southern_us
34182,chinese
34184,chinese
34187,southern_us
34190,chinese
34199,mexican
34202,mexican
34206,indian
34215,southern_us
34217,southern_us
34218,italian
34219,mexican
34222,indian
34223,italian
34240,southern_us
34242,italian
34248,chinese
34256,mexican
34257,italian
34262,southern_us
34263,mexican
34266,chinese
34268,mexican
34275,mexican
34279,mexican
34281,italian
34283,mexican
34288,mexican
34292,italian
34293,italian
34307,mexican
34309,southern_us
34313,mexican
34314,mexican
34317,mexican
34334,mexican
34344,southern_us
34347,chinese
34357,mexican
34371,indian
34373,italian
34375,mexican
34378,italian
34381,chinese
34382,mexican
34394,italian
34408,mexican
34410,italian
34425,italian
34429,southern_us
34430,italian
34440,southern_us
34444,indian
34447,chinese
34451,southern_us
34453,italian
34456,indian
34458,southern_us
34462,italian
34464,southern_us
34467,italian
34478,mexican
34491,southern_us
34504,southern_us
34529,mexican
34530,chinese
34543,mexican
34547,mexican
34552,italian
34553,southern_us
34554,mexican
34560,mexican
34564,southern_us
34565,mexican
34567,italian
34571,southern_us
34574,chinese
34575,italian
34587,southern_us
34589,mexican
34590,chinese
34593,mexican
34599,southern_us
34609,mexican
34615,italian
34617,southern_us
34618,chinese
34619,mexican
34620,italian
34621,chinese
34622,southern_us
34626,italian
34640,mexican
34642,mexican
34643,mexican
34651,southern_us
34654,mexican
34664,chinese
34665,chinese
34669,southern_us
34674,italian
34680,mexican
34683,indian
34686,mexican
34687,mexican
34690,southern_us
34696,italian
34699,chinese
34703,southern_us
34705,southern_us
34706,italian
34707,italian
34710,chinese
34717,southern_us
34722,mexican
34725,chinese
34738,southern_us
34744,italian
34747,italian
34750,mexican
34753,chinese
34756,chinese
34759,mexican
34761,mexican
34765,mexican
34770,mexican
34771,indian
34775,mexican
34784,italian
34791,chinese
34794,southern_us
34800,italian
34801,mexican
34817,southern_us
34820,chinese
34821,chinese
34826,chinese
34832,italian
34833,mexican
34834,mexican
34840,southern_us
34849,southern_us
34861,mexican
34867,southern_us
34868,mexican
34875,chinese
34879,southern_us
34882,italian
34896,southern_us
34897,mexican
34902,indian
34906,mexican
34912,southern_us
34913,mexican
34915,chinese
34917,southern_us
34921,southern_us
34926,italian
34927,indian
34928,southern_us
34936,mexican
34942,chinese
34943,chinese
34946,italian
34947,southern_us
34950,mexican
34954,indian
34958,italian
34962,italian
34964,italian
34966,southern_us
34976,southern_us
34985,italian
34988,mexican
34989,mexican
34993,mexican
34995,italian
34996,mexican
34998,italian
35000,mexican
35005,mexican
35009,italian
35011,southern_us
35012,italian
35017,chinese
35030,mexican
35033,mexican
35034,italian
35043,mexican
35056,southern_us
35084,italian
35085,italian
35091,southern_us
35103,italian
35106,indian
35111,chinese
35115,mexican
35121,italian
35122,mexican
35123,mexican
35127,mexican
35129,italian
35131,southern_us
35134,italian
35138,southern_us
35143,mexican
35144,indian
35149,italian
35151,mexican
35167,chinese
35170,chinese
35171,mexican
35176,southern_us
35177,mexican
35178,chinese
35180,italian
35182,italian
35184,southern_us
35189,mexican
35192,mexican
35193,chinese
35195,chinese
35199,mexican
35204,italian
35210,italian
35217,southern_us
35222,southern_us
35230,italian
35233,southern_us
35235,italian
35237,chinese
35239,chinese
35243,italian
35253,mexican
35259,italian
35266,mexican
35269,indian
35270,italian
35272,mexican
35274,chinese
35276,southern_us
35286,chinese
35287,mexican
35291,southern_us
35295,mexican
35299,southern_us
35301,mexican
35308,southern_us
35314,southern_us
35315,chinese
35317,chinese
35319,italian
35322,chinese
35329,mexican
35335,chinese
35336,mexican
35338,italian
35350,italian
35354,mexican
35356,southern_us
35362,mexican
35372,italian
35375,italian
35377,mexican
35382,chinese
35390,italian
35395,chinese
35399,italian
35403,southern_us
35404,mexican
35413,mexican
35414,southern_us
35417,mexican
35424,chinese
35432,southern_us
35445,italian
35452,mexican
35454,mexican
35455,mexican
35462,italian
35464,southern_us
35465,southern_us
35467,southern_us
35470,mexican
35471,mexican
35472,southern_us
35476,mexican
35477,indian
35478,italian
35480,southern_us
35487,italian
35497,chinese
35507,mexican
35508,southern_us
35518,italian
35522,mexican
35523,mexican
35526,italian
35527,chinese
35528,southern_us
35531,chinese
35538,indian
35547,indian
35548,mexican
35553,italian
35557,mexican
35559,chinese
35592,southern_us
35602,chinese
35611,southern_us
35614,southern_us
35615,southern_us
35617,mexican
35618,indian
35619,italian
35621,southern_us
35628,mexican
35630,italian
35631,italian
35635,southern_us
35638,italian
35641,southern_us
35643,chinese
35646,mexican
35651,mexican
35655,mexican
35657,mexican
35661,italian
35671,italian
35673,mexican
35680,mexican
35689,southern_us
35693,mexican
35700,mexican
35710,southern_us
35719,mexican
35733,italian
35737,chinese
35739,mexican
35741,mexican
35745,mexican
35765,southern_us
35768,mexican
35774,southern_us
35783,mexican
35791,italian
35794,indian
35795,italian
35804,southern_us
35805,mexican
35812,mexican
35813,italian
35817,southern_us
35822,mexican
35826,mexican
35827,italian
35836,mexican
35844,italian
35852,mexican
35866,indian
35870,southern_us
35873,mexican
35877,mexican
35882,southern_us
35887,italian
35889,italian
35891,mexican
35892,mexican
35917,southern_us
35919,mexican
35939,mexican
35945,italian
35952,southern_us
35956,indian
35962,southern_us
35967,mexican
35971,italian
35980,chinese
35982,mexican
35990,italian
35993,chinese
36002,southern_us
36004,mexican
36013,southern_us
36023,mexican
36025,italian
36035,chinese
36052,chinese
36057,italian
36067,mexican
36076,italian
36079,mexican
36082,mexican
36088,italian
36090,mexican
36093,indian
36095,mexican
36106,mexican
36116,italian
36118,southern_us
36133,indian
36134,chinese
36136,mexican
36145,chinese
36147,mexican
36148,italian
36152,mexican
36153,chinese
36162,mexican
36164,indian
36169,mexican
36172,italian
36175,mexican
36176,mexican
36196,italian
36199,italian
36206,southern_us
36207,italian
36211,italian
36212,mexican
36214,mexican
36217,mexican
36223,chinese
36228,italian
36231,mexican
36234,chinese
36236,chinese
36246,mexican
36247,italian
36254,mexican
36257,mexican
36260,italian
36268,chinese
36271,italian
36274,italian
36275,italian
36279,mexican
36288,italian
36301,mexican
36305,italian
36326,italian
36328,italian
36330,mexican
36333,southern_us
36338,mexican
36342,mexican
36346,southern_us
36348,mexican
36352,italian
36362,southern_us
36364,mexican
36365,chinese
36368,mexican
36378,southern_us
36386,chinese
36388,mexican
36389,italian
36391,mexican
36408,italian
36416,southern_us
36426,indian
36428,southern_us
36434,mexican
36435,mexican
36436,italian
36437,southern_us
36440,indian
36441,italian
36448,mexican
36451,italian
36453,mexican
36459,italian
36460,mexican
36465,chinese
36466,mexican
36467,indian
36469,mexican
36473,italian
36479,italian
36488,mexican
36489,southern_us
36498,italian
36502,southern_us
36518,italian
36523,italian
36529,mexican
36530,mexican
36535,chinese
36544,chinese
36545,italian
36546,southern_us
36547,chinese
36553,mexican
36554,italian
36557,mexican
36561,mexican
36565,italian
36569,chinese
36570,mexican
36578,chinese
36579,mexican
36582,italian
36606,mexican
36611,southern_us
36620,mexican
36624,mexican
36632,mexican
36633,chinese
36639,mexican
36646,mexican
36647,italian
36648,mexican
36657,indian
36663,mexican
36670,italian
36673,mexican
36674,mexican
36677,mexican
36679,southern_us
36686,chinese
36690,chinese
36692,italian
36693,mexican
36699,mexican
36703,italian
36728,italian
36730,mexican
36735,chinese
36737,southern_us
36738,mexican
36749,italian
36750,mexican
36754,chinese
36761,chinese
36769,italian
36770,southern_us
36774,mexican
36775,italian
36781,mexican
36786,mexican
36790,mexican
36796,chinese
36797,italian
36800,chinese
36802,italian
36803,indian
36805,italian
36807,mexican
36810,italian
36814,mexican
36818,mexican
36821,mexican
36837,italian
36845,mexican
36849,southern_us
36853,mexican
36857,chinese
36867,mexican
36870,italian
36872,italian
36875,mexican
36878,chinese
36879,indian
36885,mexican
36895,mexican
36897,mexican
36903,italian
36904,southern_us
36913,indian
36922,mexican
36926,italian
36928,mexican
36930,italian
36935,southern_us
36938,chinese
36946,chinese
36950,mexican
36972,italian
36987,mexican
36992,southern_us
36998,chinese
37000,italian
37002,southern_us
37005,mexican
37019,mexican
37027,italian
37030,indian
37032,chinese
37033,mexican
37034,chinese
37037,southern_us
37043,chinese
37044,indian
37047,southern_us
37048,italian
37049,southern_us
37061,italian
37063,italian
37065,mexican
37067,italian
37075,mexican
37076,mexican
37079,southern_us
37080,mexican
37087,indian
37088,chinese
37091,mexican
37092,southern_us
37093,italian
37094,chinese
37095,chinese
37096,mexican
37098,mexican
37104,mexican
37108,mexican
37114,mexican
37121,southern_us
37132,southern_us
37144,indian
37153,southern_us
37155,italian
37162,mexican
37166,southern_us
37171,mexican
37174,italian
37187,italian
37192,mexican
37196,mexican
37202,mexican
37205,indian
37210,southern_us
37213,italian
37219,mexican
37223,southern_us
37230,southern_us
37237,chinese
37250,mexican
37254,italian
37260,chinese
37265,chinese
37266,mexican
37269,indian
37273,mexican
37275,southern_us
37278,chinese
37282,italian
37283,southern_us
37284,mexican
37290,mexican
37296,italian
37301,indian
37313,indian
37315,chinese
37317,southern_us
37321,mexican
37323,italian
37324,southern_us
37336,mexican
37337,mexican
37342,southern_us
37352,italian
37357,southern_us
37358,mexican
37361,mexican
37381,southern_us
37384,mexican
37388,mexican
37389,mexican
37392,mexican
37393,mexican
37399,southern_us
37405,italian
37407,southern_us
37422,southern_us
37431,mexican
37433,southern_us
37434,southern_us
37443,mexican
37450,mexican
37454,mexican
37477,italian
37482,mexican
37490,italian
37496,chinese
37502,italian
37506,italian
37514,southern_us
37516,italian
37517,italian
37518,italian
37519,italian
37522,southern_us
37523,indian
37524,indian
37525,italian
37537,southern_us
37539,mexican
37540,italian
37542,italian
37546,indian
37548,southern_us
37559,mexican
37561,chinese
37565,southern_us
37574,southern_us
37588,indian
37590,southern_us
37596,mexican
37603,southern_us
37609,southern_us
37611,mexican
37612,indian
37628,southern_us
37639,chinese
37653,italian
37656,southern_us
37660,southern_us
37663,italian
37667,italian
37669,italian
37674,italian
37676,italian
37679,mexican
37681,mexican
37688,italian
37693,southern_us
37707,mexican
37709,italian
37715,mexican
37720,mexican
37721,italian
37728,mexican
37730,mexican
37732,southern_us
37735,mexican
37739,italian
37744,mexican
37747,mexican
37750,chinese
37755,chinese
37758,italian
37777,southern_us
37780,southern_us
37782,southern_us
37784,mexican
37786,indian
37789,italian
37796,chinese
37799,italian
37802,chinese
37810,mexican
37816,southern_us
37817,chinese
37819,mexican
37827,mexican
37833,indian
37843,indian
37847,mexican
37849,southern_us
37850,mexican
37851,mexican
37855,italian
37859,southern_us
37863,southern_us
37864,chinese
37870,indian
37877,southern_us
37881,chinese
37912,mexican
37913,italian
37914,mexican
37915,mexican
37916,italian
37921,mexican
37922,mexican
37923,italian
37926,chinese
37932,mexican
37935,italian
37957,chinese
37962,chinese
37965,southern_us
37977,mexican
37979,mexican
37983,southern_us
37984,mexican
37985,southern_us
37998,mexican
38003,mexican
38005,italian
38009,italian
38017,chinese
38026,mexican
38034,mexican
38037,indian
38048,southern_us
38049,italian
38051,mexican
38059,italian
38060,mexican
38063,mexican
38070,chinese
38079,mexican
38087,mexican
38090,mexican
38097,italian
38100,southern_us
38106,mexican
38109,southern_us
38111,italian
38112,mexican
38121,mexican
38128,southern_us
38132,southern_us
38143,mexican
38145,mexican
38147,mexican
38148,southern_us
38149,italian
38150,italian
38152,southern_us
38160,chinese
38162,southern_us
38163,mexican
38164,chinese
38166,mexican
38182,chinese
38185,mexican
38189,mexican
38196,mexican
38201,indian
38204,mexican
38217,italian
38219,chinese
38222,southern_us
38229,mexican
38231,southern_us
38236,indian
38251,southern_us
38255,chinese
38258,chinese
38264,southern_us
38276,southern_us
38278,mexican
38285,mexican
38287,southern_us
38288,italian
38296,southern_us
38297,italian
38301,indian
38304,southern_us
38307,mexican
38309,mexican
38319,italian
38322,southern_us
38323,mexican
38329,indian
38330,indian
38331,mexican
38338,southern_us
38343,southern_us
38346,indian
38362,southern_us
38371,southern_us
38375,mexican
38376,southern_us
38380,southern_us
38402,chinese
38407,chinese
38412,italian
38415,southern_us
38422,italian
38426,southern_us
38439,mexican
38446,southern_us
38455,mexican
38457,indian
38462,mexican
38463,mexican
38465,italian
38468,chinese
38471,italian
38474,mexican
38475,italian
38477,italian
38479,italian
38492,mexican
38497,mexican
38498,italian
38500,italian
38502,mexican
38511,chinese
38532,mexican
38549,southern_us
38560,italian
38561,southern_us
38567,mexican
38571,chinese
38582,mexican
38583,mexican
38587,italian
38589,mexican
38592,southern_us
38602,italian
38606,southern_us
38607,chinese
38611,italian
38617,italian
38623,southern_us
38624,mexican
38631,southern_us
38637,mexican
38641,italian
38643,mexican
38648,mexican
38651,mexican
38652,mexican
38657,southern_us
38658,italian
38661,mexican
38663,indian
38664,chinese
38668,chinese
38672,mexican
38674,mexican
38677,italian
38686,chinese
38691,indian
38692,italian
38695,italian
38697,southern_us
38703,italian
38712,mexican
38714,mexican
38723,italian
38729,mexican
38730,italian
38732,southern_us
38737,italian
38739,mexican
38749,indian
38752,italian
38753,chinese
38757,italian
38765,chinese
38768,italian
38784,mexican
38791,mexican
38802,indian
38803,italian
38807,mexican
38808,southern_us
38811,chinese
38815,italian
38820,mexican
38823,italian
38826,chinese
38831,mexican
38832,southern_us
38859,southern_us
38860,italian
38866,mexican
38868,mexican
38870,italian
38881,mexican
38890,mexican
38910,italian
38912,italian
38918,italian
38924,italian
38925,italian
38933,chinese
38938,southern_us
38939,mexican
38948,southern_us
38970,mexican
38974,mexican
38986,indian
38991,southern_us
38994,mexican
39001,italian
39011,italian
39014,indian
39017,mexican
39024,mexican
39025,chinese
39028,italian
39031,mexican
39042,mexican
39043,southern_us
39044,chinese
39048,italian
39052,southern_us
39053,mexican
39056,mexican
39068,mexican
39070,mexican
39074,italian
39076,mexican
39104,southern_us
39115,mexican
39119,southern_us
39120,mexican
39128,chinese
39141,chinese
39142,mexican
39143,italian
39144,chinese
39149,mexican
39159,chinese
39162,italian
39163,mexican
39168,indian
39170,indian
39172,italian
39179,southern_us
39186,mexican
39193,italian
39201,mexican
39205,southern_us
39209,southern_us
39214,mexican
39216,italian
39220,southern_us
39221,mexican
39226,chinese
39227,italian
39230,italian
39231,mexican
39233,chinese
39236,mexican
39238,mexican
39241,southern_us
39244,southern_us
39245,mexican
39246,indian
39249,southern_us
39259,southern_us
39267,mexican
39272,indian
39281,southern_us
39286,italian
39288,mexican
39298,chinese
39301,southern_us
39302,italian
39303,mexican
39308,mexican
39313,southern_us
39315,italian
39316,italian
39322,italian
39323,mexican
39326,italian
39327,chinese
39328,italian
39332,southern_us
39343,italian
39346,italian
39348,mexican
39359,italian
39364,southern_us
39365,italian
39370,chinese
39376,mexican
39382,southern_us
39384,mexican
39393,italian
39394,chinese
39409,indian
39413,southern_us
39416,indian
39417,italian
39418,chinese
39433,southern_us
39448,italian
39453,mexican
39455,italian
39459,mexican
39462,southern_us
39467,southern_us
39470,mexican
39471,italian
39475,chinese
39476,southern_us
39479,mexican
39483,southern_us
39484,italian
39486,southern_us
39489,indian
39493,southern_us
39496,italian
39513,southern_us
39528,chinese
39539,chinese
39540,mexican
39541,italian
39542,italian
39548,chinese
39552,italian
39558,italian
39563,italian
39587,italian
39592,southern_us
39605,southern_us
39610,chinese
39612,chinese
39616,italian
39624,mexican
39626,southern_us
39634,indian
39637,southern_us
39638,italian
39641,italian
39646,southern_us
39648,southern_us
39650,mexican
39654,southern_us
39655,italian
39656,southern_us
39661,italian
39669,chinese
39672,italian
39673,italian
39685,italian
39686,southern_us
39696,southern_us
39697,indian
39701,italian
39702,mexican
39703,mexican
39705,italian
39707,italian
39709,chinese
39713,italian
39716,southern_us
39717,mexican
39721,mexican
39724,mexican
39727,mexican
39731,southern_us
39734,southern_us
39737,southern_us
39740,italian
39761,chinese
39769,chinese
39770,indian
39771,italian
39777,indian
39781,southern_us
39783,italian
39785,mexican
39790,chinese
39792,southern_us
39793,mexican
39795,mexican
39797,italian
39800,chinese
39813,italian
39818,mexican
39825,southern_us
39831,italian
39838,mexican
39839,southern_us
39840,italian
39842,mexican
39853,mexican
39854,mexican
39860,mexican
39871,mexican
39872,mexican
39877,mexican
39888,chinese
39890,mexican
39901,southern_us
39905,chinese
39917,mexican
39922,italian
39923,mexican
39932,italian
39933,mexican
39938,mexican
39950,chinese
39963,italian
39979,southern_us
39980,southern_us
39981,italian
39984,mexican
39990,southern_us
39991,italian
40001,southern_us
40005,italian
40008,mexican
40015,italian
40016,southern_us
40023,mexican
40024,mexican
40026,southern_us
40029,italian
40036,chinese
40044,southern_us
40050,chinese
40055,chinese
40062,chinese
40071,italian
40073,chinese
40077,mexican
40085,italian
40087,italian
40092,mexican
40099,southern_us
40104,italian
40107,chinese
40120,chinese
40124,mexican
40125,mexican
40126,italian
40133,mexican
40134,chinese
40136,italian
40137,chinese
40140,italian
40151,southern_us
40155,italian
40170,mexican
40171,italian
40174,italian
40176,mexican
40180,southern_us
40181,southern_us
40184,mexican
40186,chinese
40188,chinese
40196,mexican
40198,italian
40199,southern_us
40201,chinese
40204,mexican
40214,italian
40218,southern_us
40219,italian
40224,indian
40226,mexican
40239,indian
40243,southern_us
40245,mexican
40250,italian
40252,chinese
40253,mexican
40257,mexican
40258,mexican
40264,mexican
40267,southern_us
40276,mexican
40277,mexican
40279,southern_us
40280,chinese
40283,italian
40286,southern_us
40298,southern_us
40316,mexican
40320,italian
40321,chinese
40328,italian
40334,italian
40338,southern_us
40339,southern_us
40341,italian
40343,mexican
40344,italian
40349,mexican
40354,italian
40357,southern_us
40362,mexican
40365,italian
40371,chinese
40379,southern_us
40386,italian
40403,southern_us
40405,italian
40410,southern_us
40413,mexican
40420,southern_us
40425,mexican
40426,italian
40436,chinese
40438,southern_us
40441,italian
40461,italian
40469,chinese
40479,mexican
40480,mexican
40482,italian
40488,southern_us
40491,southern_us
40493,mexican
40494,indian
40499,italian
40500,mexican
40501,mexican
40503,mexican
40508,mexican
40509,italian
40514,italian
40517,southern_us
40520,chinese
40525,southern_us
40541,mexican
40551,italian
40555,southern_us
40556,chinese
40559,italian
40563,chinese
40572,southern_us
40574,mexican
